24,284,10,10,1,90,1,5,20
25,300,10,20,1,90,2,5,25
26,300,10,30,2,90,3,5,30
27,300,10,40,1,90,5,5,35
28,300,10,50,2,90,6,5,40
29,300,10,60,1,90,7,5,45
30,300,10,70,2,90,8,5,50
31,284,10,80,2,90,1,5,55
32,300,10,90,1,90,2,5,60
33,300,10,80,2,90,3,5,65
34,300,10,70,1,90,5,5,70
35,300,10,60,2,90,6,5,75
36,300,10,50,1,90,7,5,80
37,300,10,40,2,90,8,5,85
38,300,10,30,1,90,9,5,90
39,300,10,20,2,90,11,5,95
40,300,10,10,1,90,12,5,100
